Ratio,Mean,Max,Min,Std,Range,Temp,Time,Season,Lag-1_Ratio,Lag+1_Ratio
0.7276445,1954101.1594999991,1963218.7249999987,1944983.5939999998,9117.565499999444,18235.130999998888,-3.0,16,0,0.2684034,0.2341824
0.2341824,724549.9225000008,1244549.5770000014,204550.26800000016,519999.65450000064,1039999.3090000013,-2.5,17,0,0.7276445,0.073585
0.073585,227668.8394999997,294354.3839999995,160983.2949999999,66685.5444999998,133371.0889999996,-2.0,18,0,0.2341824,0.0771245
0.0771245,238619.83749999973,279436.29199999967,197803.38299999983,40816.45449999992,81632.90899999984,-2.0,19,0,0.073585,0.0903127
0.0903127,183945.3199999999,213423.49799999967,154467.1420000001,29478.17799999978,58956.35599999956,-1.25,20,0,0.0771245,0.0606199
0.0606199,177566.45250000025,202657.09300000028,152475.81200000018,25090.640500000052,50181.281000000105,-1.0,21,0,0.0903127,0.1029866
0.1029866,301665.8250000001,435284.67199999996,168046.97800000032,133618.8469999998,267237.69399999967,0.0,22,0,0.0606199,0.0729342
0.0729342,213637.0499999997,245243.26399999953,182030.83599999984,31606.213999999847,63212.427999999694,1.0,23,0,0.1029866,0.0855614
0.0855614,155504.95550000007,158488.4040000001,152521.50700000004,2983.4485000000277,5966.897000000055,1.0,0,0,0.0729342,0.124532
0.124532,209659.08400000006,260487.08400000003,158831.0840000001,50827.99999999997,101655.99999999994,0.75,1,0,0.0855614,0.1704948
0.1704948,159014.27149999997,171555.76899999983,146472.77400000015,12541.497499999838,25082.994999999675,0.0,2,0,0.124532,0.1261185
0.1261185,201840.00000000006,235684.08600000007,167995.91400000008,33844.085999999996,67688.17199999999,0.0,3,0,0.1704948,0.1063516
0.1063516,170205.178,175523.97299999997,164886.38300000003,5318.794999999969,10637.589999999938,0.0,4,0,0.1261185,0.3525568
0.3525568,564231.9390000004,594171.6039999999,534292.2740000008,29939.66499999957,59879.32999999914,0.0,5,0,0.1063516,0.1265592
0.1265592,164426.27249999982,166308.0999999998,162544.44499999983,1881.8274999999849,3763.6549999999697,0.0,6,0,0.3525568,0.2595054
0.2595054,353589.9940000003,428070.41000000027,279109.57800000027,74480.416,148960.832,0.5,7,0,0.1265592,0.0551409
0.0551409,180375.60450000002,202661.25200000027,158089.95699999973,22285.64750000027,44571.29500000054,1.0,8,0,0.2595054,0.0642422
0.0642422,210147.57650000026,222330.74300000013,197964.41000000035,12183.16649999989,24366.33299999978,1.25,9,0,0.0551409,0.0505888
0.0505888,165484.88299999986,170157.0499999998,160812.71599999993,4672.166999999943,9344.333999999886,2.5,10,0,0.0642422,0.078285
0.078285,241552.79049999977,315188.75899999967,167916.82199999987,73635.9684999999,147271.9369999998,2.25,11,0,0.0505888,0.0758977
0.0758977,234186.67050000024,248970.12200000015,219403.21900000033,14783.451499999908,29566.902999999817,-1.5,12,0,0.078285,0.0792725
0.0792725,244599.9985000001,283718.14499999996,205481.85200000025,39118.14649999986,78236.29299999971,11.5,13,0,0.0758977,0.4650837
0.4650837,847866.9179999998,1384379.1639999999,311354.6719999998,536512.246,1073024.492,3.75,14,0,0.0792725,0.2894193
0.2894193,565554.4999999995,586049.8529999995,545059.1469999995,20495.353000000003,40990.706000000006,4.0,15,0,0.4650837,0.0647902
0.0647902,173995.1549999999,174705.2699999999,173285.03999999995,710.1149999999761,1420.2299999999523,4.0,16,0,0.2894193,0.2453697
0.2453697,759162.9410000002,1350640.3110000005,167685.57100000005,591477.3700000001,1182954.7400000005,5.0,17,0,0.0647902,0.2545725
0.2545725,787635.9595000006,921768.0770000019,653503.8419999994,134132.11750000127,268264.23500000255,5.0,18,0,0.2453697,0.2288816
0.2288816,708149.4529999997,729950.5619999991,686348.3440000003,21801.108999999415,43602.21799999883,5.0,19,0,0.2545725,0.3569846
0.3569846,727091.8405000006,773116.0800000004,681067.6010000007,46024.23949999985,92048.4789999997,5.0,20,0,0.2288816,0.6329362
0.6329362,1853981.4815000014,1880076.025000003,1827886.9379999998,26094.543500001542,52189.087000003085,5.25,21,0,0.3569846,0.3749908
0.3749908,1098413.9774999996,1249261.5939999989,947566.3610000005,150847.6164999992,301695.2329999984,6.0,22,0,0.6329362,0.0628262
0.0628262,184028.8829999999,193840.97400000002,174216.7919999998,9812.091000000102,19624.182000000204,6.0,23,0,0.3749908,0.1326666
0.1326666,241116.95850000024,254804.9700000006,227428.94699999987,13688.011500000372,27376.023000000743,7.0,0,0,0.0628262,0.1008462
0.1008462,169782.2574999998,176839.8969999997,162724.6179999999,7057.639499999903,14115.278999999806,8.0,1,0,0.1326666,0.2406776
0.2406776,224471.1669999999,271366.5049999997,177575.82900000009,46895.337999999814,93790.67599999963,8.0,2,0,0.1008462,0.1117412
0.1117412,178830.66449999966,191556.22599999982,166105.10299999954,12725.561500000142,25451.123000000283,7.25,3,0,0.2406776,0.304403
0.304403,487166.58499999973,733828.0719999992,240505.09800000017,246661.48699999953,493322.97399999906,6.4,4,0,0.1117412,0.2736503
0.2736503,437949.9399999997,527087.2289999996,348812.6509999999,89137.28899999984,178274.5779999997,5.6,5,0,0.304403,0.272058
0.272058,353459.1290000004,470850.0870000006,236068.1710000002,117390.95800000017,234781.91600000038,4.884615384615385,6,0,0.2736503,0.4271998
0.4271998,582082.7105,882349.4720000001,281815.9489999999,300266.7615000001,600533.5230000002,4.423076923076923,7,0,0.272058,0.1474625
0.1474625,482375.8155000006,561577.4440000011,403174.1870000001,79201.62850000049,158403.25700000097,3.9615384615384612,8,0,0.4271998,0.1085671
0.1085671,355142.2339999998,356207.9939999991,354076.4740000005,1065.7599999992817,2131.5199999985634,3.5,9,0,0.1474625,0.4447146
0.4447146,1454739.7489999998,2359660.661,549818.8369999996,904920.9120000001,1809841.8240000003,3.0384615384615383,10,0,0.1085671,0.3790938
0.3790938,1169715.9660000002,1260411.7390000017,1079020.1929999988,90695.77300000144,181391.54600000288,2.5769230769230766,11,0,0.4447146,0.1194698
0.1194698,368631.0684999996,423225.5819999994,314036.5549999997,54594.513499999855,109189.02699999971,2.1153846153846154,12,0,0.3790938,0.1088388
0.1088388,335828.39750000014,373870.90700000024,297785.88800000004,38042.5095000001,76085.0190000002,11.536,13,0,0.1194698,0.2525981
0.2525981,460496.7515000003,579115.6250000003,341877.87800000026,118618.87350000005,237237.7470000001,2.18,14,0,0.1088388,0.2036878
0.2036878,586632.3254999999,691149.4499999994,482115.2010000005,104517.12449999942,209034.24899999885,2.324,15,0,0.2525981,0.2908432
0.2908432,1081351.0700000017,1547781.8780000028,614920.2620000007,466430.80800000107,932861.6160000021,2.468,16,0,0.2036878,0.5081535
0.5081535,1889308.0644999985,2031246.478999999,1747369.6499999978,141938.41450000054,283876.8290000011,2.612,17,0,0.2908432,0.3130743
0.3130743,1164005.9485,1348283.092,979728.805,184277.14349999995,368554.2869999999,2.7560000000000002,18,0,0.5081535,0.3124204
0.3124204,975940.3155000005,999544.5510000002,952336.0800000007,23604.235499999777,47208.470999999554,2.9,19,0,0.3130743,0.244984
0.244984,765282.0434999993,830872.5329999992,699691.5539999994,65590.48949999991,131180.97899999982,3.044,20,0,0.3124204,0.1901649
0.1901649,557026.3954999994,566878.4629999993,547174.3279999995,9852.067499999888,19704.134999999776,3.188,21,0,0.244984,0.3793485
0.3793485,1111178.5009999978,1681699.6879999964,540657.3139999993,570521.1869999985,1141042.373999997,3.332,22,0,0.1901649,0.3837825
0.3837825,1124166.3775,1509568.3240000003,738764.4309999997,385401.94650000025,770803.8930000005,3.476,23,0,0.3793485,0.4101747
0.4101747,745478.5889999991,1256808.3389999985,234148.83899999977,511329.74999999936,1022659.4999999987,3.62,0,0,0.3837825,0.0997669
0.0997669,167965.2360000002,168919.40600000042,167011.06600000002,954.170000000202,1908.340000000404,3.7640000000000002,1,0,0.4101747,0.1725815
0.1725815,160960.42700000014,169935.9000000002,151984.9540000001,8975.473000000042,17950.946000000084,3.908,2,0,0.0997669,0.1066472
0.1066472,170678.23100000015,176976.2480000001,164380.21400000015,6298.016999999978,12596.033999999956,4.052,3,0,0.1725815,0.0981627
0.0981627,157099.64899999998,164103.5010000001,150095.79699999987,7003.852000000115,14007.70400000023,4.196,4,0,0.1066472,0.1026024
0.1026024,164204.9000000002,174338.5630000002,154071.2370000002,10133.663,20267.326,4.34,5,0,0.0981627,0.3721556
0.3721556,483506.3844999999,574639.3130000001,392373.4559999998,91132.92850000015,182265.8570000003,4.484,6,0,0.1026024,0.4940745
0.4940745,673203.0125000012,763864.1300000016,582541.8950000008,90661.1175000004,181322.2350000008,4.628,7,0,0.3721556,0.1840246
0.1840246,601976.7924999999,711788.971,492164.61399999965,109812.17850000018,219624.35700000037,4.772,8,0,0.4940745,0.1159159
0.1159159,379181.45800000004,570760.7130000003,187602.20299999972,191579.25500000032,383158.5100000006,4.916,9,0,0.1840246,0.0883146
0.0883146,288892.73550000024,329004.88400000025,248780.58700000023,40112.14850000001,80224.29700000002,5.06,10,0,0.1159159,0.2332862
0.2332862,719818.1940000011,1103159.2800000026,336477.10799999966,383341.08600000147,766682.1720000029,5.204,11,0,0.0883146,0.3724677
0.3724677,1149270.7909999995,1817367.581999999,481173.9999999999,668096.7909999995,1336193.581999999,5.348,12,0,0.2332862,0.409312
0.409312,1262955.9734999985,1678679.0629999994,847232.8839999976,415723.0895000009,831446.1790000017,5.492,13,0,0.3724677,0.123926
0.123926,225922.216,269519.09700000007,182325.3349999999,43596.88100000008,87193.76200000016,13.8,14,0,0.409312,0.0557384
0.0557384,160529.61849999995,162857.35199999975,158201.88500000015,2327.7334999997984,4655.466999999597,5.708,15,0,0.123926,0.0760943
0.0760943,282917.70949999994,386101.15699999995,179734.2619999999,103183.44750000002,206366.89500000005,5.852,16,0,0.0557384,0.4272943
0.4272943,1588674.468499999,2473331.361999998,704017.5750000004,884656.8934999987,1769313.7869999975,5.9959999999999996,17,0,0.0760943,0.7787112
0.7787112,2895237.8400000026,3049437.939000004,2741037.7410000013,154200.09900000133,308400.19800000265,6.14,18,0,0.4272943,0.3580958
0.3580958,1118621.3250000014,1484938.449000003,752304.2009999997,366317.1240000017,732634.2480000034,6.283999999999999,19,0,0.7787112,0.2916056
0.2916056,910918.8255000005,1020051.2230000019,801786.4279999991,109132.39750000136,218264.79500000272,6.428000000000001,20,0,0.3580958,0.5755242
0.5755242,1685811.5070000018,1994125.0660000027,1377497.948000001,308313.5590000008,616627.1180000016,6.571999999999999,21,0,0.2916056,0.4748028
0.4748028,1390781.0599999991,1763224.1639999987,1018337.9559999998,372443.10399999947,744886.2079999989,6.715999999999999,22,0,0.5755242,0.062187
0.062187,182156.70049999992,188179.0900000001,176134.3109999997,6022.3895000002085,12044.779000000417,6.859999999999999,23,0,0.4748028,0.0883259
0.0883259,160529.26400000026,168968.004,152090.52400000056,8438.739999999714,16877.47999999943,7.004,0,0,0.062187,0.1105319
0.1105319,186088.98249999998,199514.99000000002,172662.97499999998,13426.007500000022,26852.015000000043,7.148,1,0,0.0883259,0.2600055
0.2600055,242497.60100000037,246694.33700000032,238300.8650000004,4196.735999999961,8393.471999999922,7.292,2,0,0.1105319,0.3543827
0.3543827,567154.1754999997,915496.6139999998,218811.73699999938,348342.4385000002,696684.8770000004,7.435999999999998,3,0,0.2600055,0.1971748
0.1971748,315558.63950000005,322573.51200000005,308543.7670000001,7014.872499999969,14029.744999999937,7.58,4,0,0.3543827,0.1437827
0.1437827,230109.88500000004,303358.6020000002,156861.1679999999,73248.71700000015,146497.4340000003,7.724,5,0,0.1971748,0.1752839
0.1752839,227729.7295000002,251811.2230000002,203648.23600000018,24081.49350000001,48162.98700000002,7.868,6,0,0.1437827,0.2091547
0.2091547,284984.5649999995,303599.8149999989,266369.315,18615.249999999447,37230.499999998894,8.011999999999999,7,0,0.1752839,0.1723215
0.1723215,563694.1525000007,803199.0970000011,324189.20800000016,239504.94450000048,479009.88900000096,8.155999999999999,8,0,0.2091547,0.0931645
0.0931645,304757.39899999986,375671.3369999997,233843.46100000007,70913.93799999982,141827.87599999964,8.299999999999999,9,0,0.1723215,0.0761261
0.0761261,249021.76500000048,291555.83900000073,206487.69100000022,42534.074000000255,85068.14800000051,8.443999999999999,10,0,0.0931645,0.484825
0.484825,1495955.627,2508685.9380000005,483225.31599999964,1012730.3110000005,2025460.622000001,8.588,11,0,0.0761261,0.1500612
0.1500612,463022.4619999995,474861.9789999997,451182.94499999925,11839.517000000225,23679.03400000045,8.732,12,0,0.484825,0.0793506
0.0793506,244841.01049999995,267031.74600000016,222650.27499999973,22190.735500000214,44381.47100000043,8.876,13,0,0.1500612,0.5663149
0.5663149,1032415.5479999986,1039736.1919999971,1025094.904,7320.643999998574,14641.287999997148,15.991999999999999,14,0,0.0793506,0.4370264
0.4370264,1258660.6200000031,2177604.7940000053,339716.4460000008,918944.1740000022,1837888.3480000044,9.091999999999999,15,0,0.5663149,0.1281937
0.1281937,476622.5825,621343.06,331902.10500000004,144720.4775,289440.955,9.235999999999999,16,0,0.4370264,0.1505957
0.1505957,559912.6734999998,564883.8460000007,554941.5009999988,4971.172500000976,9942.345000001951,9.379999999999999,17,0,0.1281937,0.8321589
0.8321589,3093955.830500004,3549871.839000006,2638039.822000001,455916.00850000256,911832.0170000051,9.524000000000001,18,0,0.1505957,0.2633824
0.2633824,822755.0450000006,887929.1410000019,757580.9489999992,65174.09600000136,130348.19200000272,9.668,19,0,0.8321589,0.352864
0.352864,1102278.2285000002,1159426.9079999996,1045129.5490000006,57148.6794999995,114297.358999999,9.812000000000001,20,0,0.2633824,0.3456562
0.3456562,1012487.7385,1080409.6409999991,944565.8360000007,67921.90249999921,135843.80499999842,9.956,21,0,0.352864,0.5267736
0.5267736,1543012.444500002,2094844.767000002,991180.1220000018,551832.3225000001,1103664.6450000003,10.1,22,0,0.3456562,0.6122798
0.6122798,1793475.3770000003,1855331.6039999998,1731619.150000001,61856.22699999937,123712.45399999875,10.244,23,0,0.5267736,0.1139258
0.1139258,207056.21899999998,250176.271,163936.167,43120.05200000001,86240.10400000002,10.388,0,0,0.6122798,0.125227
0.125227,210829.27949999995,221644.87999999957,200013.67900000035,10815.600499999608,21631.200999999215,10.532,1,0,0.1139258,0.178756
0.178756,166719.18650000016,173052.3140000002,160386.05900000012,6333.127500000031,12666.255000000063,10.676,2,0,0.125227,0.1273624
0.1273624,203830.86700000038,204083.49900000004,203578.2350000007,252.6319999996631,505.2639999993262,10.82,3,0,0.178756,0.8496076
0.8496076,1359712.1670000004,1949820.9270000006,769603.4070000004,590108.7600000001,1180217.5200000003,10.964,4,0,0.1273624,0.1923217
0.1923217,307791.7404999998,400072.0200000003,215511.46099999925,92280.27950000053,184560.55900000106,10.0,5,0,0.8496076,0.2091061
0.2091061,271671.6429999999,396393.8009999995,146949.48500000034,124722.15799999959,249444.31599999918,7.75,6,0,0.1923217,0.5026085
0.5026085,684831.0180000011,725234.172000001,644427.8640000013,40403.153999999806,80806.30799999961,6.75,7,0,0.2091061,0.2663117
0.2663117,871152.350500002,1127795.7070000034,614508.9940000008,256643.35650000133,513286.71300000267,5.5,8,0,0.5026085,0.074318
0.074318,243107.19900000005,317583.0419999999,168631.3560000002,74475.84299999985,148951.6859999997,6.5,9,0,0.2663117,0.1183772
0.1183772,387232.70200000005,517735.6400000004,256729.7639999997,130502.93800000036,261005.87600000072,5.5,10,0,0.074318,0.4105161
0.4105161,1266671.1900000023,2184584.619000004,348757.76100000035,917913.4290000019,1835826.8580000037,4.0,11,0,0.1183772,0.3284108
0.3284108,1013330.781,1698402.7579999997,328258.8040000002,685071.9769999997,1370143.9539999994,5.0,12,0,0.4105161,0.3514348
0.3514348,1084372.5825000007,1727269.3320000004,441475.8330000009,642896.7494999997,1285793.4989999994,2.0,13,0,0.3284108,0.2250267
0.2250267,410233.0199999993,532377.339999999,288088.69999999955,122144.31999999975,244288.6399999995,1.4999999999999998,14,0,0.3514348,0.0675183
0.0675183,194456.48400000014,241948.56500000015,146964.40300000014,47492.081000000006,94984.16200000001,13.0,15,0,0.2250267,0.1610121
0.1610121,598640.8425000001,615571.1670000006,581710.5179999997,16930.324500000454,33860.64900000091,2.0,16,0,0.0675183,0.4770339
0.4770339,1773605.6265000002,2917339.137,629872.1160000004,1143733.5104999999,2287467.0209999997,2.5,17,0,0.1610121,0.6158688
0.6158688,2289791.8790000016,3553402.917000002,1026180.8410000006,1263611.0380000009,2527222.0760000017,5.75,18,0,0.4770339,0.2960905
0.2960905,924928.9485000013,1074169.2800000005,775688.6170000021,149240.3314999992,298480.6629999984,6.5,19,0,0.6158688,0.3572539
0.3572539,1115991.2860000003,1238120.2660000012,993862.3059999996,122128.9800000008,244257.9600000016,7.0,20,0,0.2960905,0.3148548
0.3148548,922265.0254999987,979724.5919999984,864805.458999999,57459.566499999724,114919.13299999945,10.25,21,0,0.3572539,0.2972093
0.2972093,870578.3709999999,961065.7919999983,780090.9500000016,90487.42099999834,180974.8419999967,11.25,22,0,0.3148548,0.6204701
0.6204701,1817465.9825000009,1870493.142000001,1764438.823000001,53027.15949999995,106054.3189999999,12.5,23,0,0.2972093,0.6565644
0.6565644,1193283.4124999999,2072950.3949999998,313616.4300000001,879666.9824999998,1759333.9649999996,13.25,0,0,0.6204701,0.117994
0.117994,198651.93500000035,246930.22500000038,150373.64500000028,48278.29000000005,96556.5800000001,14.5,1,0,0.6565644,0.1812244
0.1812244,169021.39100000006,190079.70000000016,147963.082,21058.30900000008,42116.61800000016,14.5,2,0,0.117994,0.1315737
0.1315737,210570.51650000003,261074.86600000013,160066.16699999996,50504.349500000084,101008.69900000017,14.0,3,0,0.1812244,0.0994543
0.0994543,159166.6675000002,161962.73599999995,156370.5990000005,2796.0684999997175,5592.136999999435,14.0,4,0,0.1315737,0.8118
0.8118,1299204.8840000008,2427244.3530000015,171165.4149999999,1128039.469000001,2256078.9380000015,13.25,5,0,0.0994543,0.5335482
0.5335482,693188.4025000001,1033073.7149999999,353303.09000000026,339885.3124999998,679770.6249999995,11.833333333333332,6,0,0.8118,0.3450532
0.3450532,470153.47250000003,471769.287,468537.6580000001,1615.8144999999495,3231.628999999899,11.166666666666668,7,0,0.5335482,0.2835086
0.2835086,927406.4629999996,1088959.349999999,765853.5760000004,161552.8869999993,323105.7739999986,9.0,8,0,0.3450532,0.2224242
0.2224242,727588.8565000005,792508.8370000005,662668.8760000004,64919.98050000006,129839.96100000013,8.0,9,0,0.2835086,0.7064368
0.7064368,2310879.345000002,2707722.1690000007,1914036.5210000037,396842.8239999985,793685.647999997,7.0,10,0,0.2224242,0.9575186
0.9575186,2954479.4815000007,3389660.046999996,2519298.9160000053,435180.56549999537,870361.1309999907,6.75,11,0,0.7064368,0.3502893
0.3502893,1080838.0240000016,1700568.7220000038,461107.3259999994,619730.6980000022,1239461.3960000044,6.0,12,0,0.9575186,0.0707166
0.0707166,218200.303,301890.73499999987,134509.87100000013,83690.43199999987,167380.86399999974,7.0,13,0,0.3502893,0.0959619
0.0959619,174942.6005000002,204225.77900000013,145659.42200000028,29283.17849999992,58566.35699999984,7.0,14,0,0.0707166,0.0593793
0.0593793,171015.71950000006,199878.56000000006,142152.87900000004,28862.840500000006,57725.68100000001,16.0,15,0,0.0959619,0.0465937
0.0465937,173234.78200000015,187714.94500000024,158754.61900000006,14480.163000000088,28960.326000000176,6.75,16,0,0.0593793,0.0478714
0.0478714,177985.09999999992,196475.01399999994,159495.18599999987,18489.914000000033,36979.82800000007,6.25,17,0,0.0465937,0.0554483
0.0554483,206156.12999999983,249905.48499999972,162406.77499999997,43749.35499999988,87498.70999999976,6.75,18,0,0.0478714,0.0779395
0.0779395,243467.8075,290365.995,196569.62,46898.1875,93796.375,6.5,19,0,0.0554483,0.0519358
0.0519358,162237.33849999995,191994.82699999984,132479.8500000001,29757.488499999876,59514.97699999975,6.0,20,0,0.0779395,0.1234306
0.1234306,361549.9589999998,505291.04499999946,217808.8730000002,143741.08599999963,287482.17199999926,6.166666666666666,21,0,0.0519358,0.0667733
0.0667733,195590.59549999976,218045.96099999972,173135.2299999998,22455.365499999956,44910.73099999991,6.833333333333334,22,0,0.1234306,0.0621057
0.0621057,181918.48649999997,201119.4669999998,162717.50600000014,19200.98049999983,38401.96099999966,7.0,23,0,0.0667733,0.0959791
0.0959791,174438.72149999993,188482.50000000012,160394.9429999997,14043.778500000204,28087.557000000408,7.0,0,0,0.0621057,0.1137537
0.1137537,191512.9850000001,219691.8200000002,163334.15000000002,28178.835000000094,56357.67000000019,8.5,1,0,0.0959791,0.1766137
0.1766137,164721.17249999987,187218.2099999998,142224.13499999995,22497.03749999992,44994.07499999984,8.25,2,0,0.1137537,0.119833
0.119833,191780.71500000005,241883.37400000007,141678.05600000004,50102.659000000014,100205.31800000003,9.0,3,0,0.1766137,0.2473802
0.2473802,395907.29299999913,639296.4599999984,152518.12599999981,243389.16699999932,486778.33399999863,9.0,4,0,0.119833,0.426207
0.426207,682101.6554999999,880303.5339999998,483899.7769999999,198201.87849999993,396403.75699999987,8.5,5,0,0.2473802,0.1996599
0.1996599,277051.1295000005,392431.1540000011,161671.10499999998,115380.02450000055,230760.0490000011,8.0,6,0,0.426207,0.3143268
0.3143268,428287.1559999994,526532.232999999,330042.07899999974,98245.07699999961,196490.15399999922,7.75,7,0,0.1996599,0.2077512
0.2077512,679590.9430000015,762674.7810000015,596507.1050000015,83083.83799999999,166167.67599999998,7.0,8,0,0.3143268,0.1414331
0.1414331,462652.5815000003,565468.402,359836.7610000007,102815.82049999965,205631.6409999993,7.0,9,0,0.2077512,0.0674888
0.0674888,220767.738,301986.2349999998,139549.24100000018,81218.49699999981,162436.99399999963,7.0,10,0,0.1414331,0.3325633
0.3325633,1026143.3415000003,1761882.6770000001,290404.00600000046,735739.3354999998,1471478.6709999996,7.0,11,0,0.0674888,0.3446424
0.3446424,1063414.084500001,1807349.5460000024,319478.6229999995,743935.4615000015,1487870.923000003,6.25,12,0,0.3325633,0.3808348
0.3808348,1175088.015000001,1197801.541000003,1152374.4889999991,22713.526000001933,45427.05200000387,6.0,13,0,0.3446424,0.8894722
0.8894722,1621544.7750000013,2079418.0490000015,1163671.5010000013,457873.2740000001,915746.5480000002,5.25,14,0,0.3808348,0.3262638
0.3262638,939657.973,1227161.9099999997,652154.0360000004,287503.9369999996,575007.8739999993,6.0,15,0,0.8894722,0.1405553
0.1405553,522582.71649999986,743784.029,301381.4039999998,221201.3125000001,442402.6250000002,16.5,16,0,0.3262638,0.7223039
0.7223039,2685516.4430000037,3280105.4810000085,2090927.404999999,594589.0380000047,1189178.0760000094,7.75,17,0,0.1405553,0.273468
0.273468,1016750.4640000015,1275480.9330000023,758019.9950000009,258730.46900000068,517460.93800000136,8.0,18,0,0.7223039,0.3832251
0.3832251,1197120.2659999996,1287938.7789999992,1106301.753,90818.51299999957,181637.02599999914,8.0,19,0,0.273468,0.302169
0.302169,943916.7384999987,978015.4739999993,909818.002999998,34098.73550000065,68197.4710000013,6.5,20,0,0.3832251,0.469493
0.469493,1375227.5970000015,2146466.7340000034,603988.4599999995,771239.137000002,1542478.274000004,6.0,21,0,0.302169,0.5781134
0.5781134,1693395.938,1707599.033999997,1679192.8420000032,14203.095999996876,28406.191999993753,6.0,22,0,0.469493,0.0603684
0.0603684,176829.6225,189499.77799999993,164159.4670000001,12670.15549999992,25340.31099999984,6.0,23,0,0.5781134,0.1154869
0.1154869,209893.42549999966,232897.1259999996,186889.7249999997,23003.700499999963,46007.400999999925,6.0,0,0,0.0603684,0.0965541
0.0965541,162556.26149999988,173338.4939999998,151774.02899999995,10782.232499999925,21564.46499999985,6.0,1,0,0.1154869,0.2447395
0.2447395,228259.5435000002,256033.89800000013,200485.18900000025,27774.354499999943,55548.708999999886,6.375,2,0,0.0965541,0.0965027
0.0965027,154442.95350000006,155006.4850000002,153879.42199999996,563.5315000001137,1127.0630000002275,6.875,3,0,0.2447395,1.0
1.0,1600400.1140000005,2539017.559000001,661782.6690000002,938617.4450000003,1877234.8900000006,8.5,4,0,0.0965027,0.2872221
0.2872221,459670.2514999999,513372.63399999985,405967.86899999995,53702.38249999995,107404.7649999999,9.0,5,0,1.0,0.1151201
0.1151201,159742.41950000002,162577.961,156906.87800000003,2835.541499999992,5671.082999999984,8.5,6,0,0.2872221,0.2278799
0.2278799,310498.62549999956,313817.0809999996,307180.1699999995,3318.45550000004,6636.91100000008,8.0,7,0,0.1151201,0.3436196
0.3436196,1124040.2420000008,1851019.1980000013,397061.28600000014,726978.9560000006,1453957.9120000012,7.666666666666666,8,0,0.2278799,1.0
1.0,3271176.2494999967,4515217.753999993,2027134.7450000003,1244041.5044999965,2488083.008999993,6.333333333333334,9,0,0.3436196,0.8062105
0.8062105,2637256.667500003,3064286.368000003,2210226.9670000025,427029.70050000027,854059.4010000005,6.75,10,0,1.0,0.5844087
0.5844087,1803226.970499998,3300439.671999996,306014.2689999997,1497212.7014999983,2994425.402999996,6.75,11,0,0.8062105,0.0704201
0.0704201,217285.3475000001,226057.2050000001,208513.4900000001,8771.857499999998,17543.714999999997,6.5,12,0,0.5844087,0.0676603
0.0676603,208769.70350000003,235355.73700000008,182183.66999999998,26586.03350000005,53172.0670000001,6.75,13,0,0.0704201,0.0826367
0.0826367,150650.11050000013,171317.27300000004,129982.94800000021,20667.16249999992,41334.32499999984,6.0,14,0,0.0676603,0.0592225
0.0592225,170564.21999999986,188541.39899999998,152587.0409999997,17977.179000000135,35954.35800000027,6.0,15,0,0.0826367,0.0463278
0.0463278,172245.9899999997,198126.58599999946,146365.3939999999,25880.595999999772,51761.191999999544,16.5,16,0,0.0592225,0.0381809
0.0381809,141956.13150000005,150518.86900000012,133393.39399999997,8562.737500000076,17125.47500000015,6.0,17,0,0.0463278,0.0669837
0.0669837,249044.32849999986,253130.533,244958.12399999972,4086.204500000138,8172.409000000276,6.0,18,0,0.0381809,0.0624301
0.0624301,195019.54200000007,199348.993,190690.09100000016,4329.450999999914,8658.901999999827,6.0,19,0,0.0669837,0.0640366
0.0640366,200037.71499999997,209926.08299999984,190149.34700000013,9888.367999999857,19776.735999999713,6.0,20,0,0.0624301,0.0501394
0.0501394,146867.14699999994,153820.89299999984,139913.40100000004,6953.745999999897,13907.491999999795,5.75,21,0,0.0640366,0.057998
0.057998,169886.27550000016,200955.09000000037,138817.46099999995,31068.81450000021,62137.62900000042,4.5,22,0,0.0501394,0.0583194
0.0583194,170827.72549999988,195396.185,146259.2659999998,24568.4595000001,49136.9190000002,4.0,23,0,0.057998,0.0875731
0.0875731,159161.12099999993,184571.88499999972,133750.35700000013,25410.763999999792,50821.527999999584,4.5,0,0,0.0583194,0.1088817
0.1088817,183310.73549999995,228477.2119999999,138144.259,45166.47649999996,90332.95299999992,5.75,1,0,0.0875731,0.1662016
0.1662016,155010.17300000018,155044.03900000008,154976.30700000026,33.86599999990722,67.73199999981443,6.0,2,0,0.1088817,0.121719
0.121719,194799.14099999992,201628.34899999996,187969.93299999987,6829.208000000042,13658.416000000085,6.0,3,0,0.1662016,0.0912269
0.0912269,145999.54650000005,157390.411,134608.6820000001,11390.864499999952,22781.728999999905,6.0,4,0,0.121719,0.1278314
0.1278314,204581.39149999985,234938.10499999966,174224.67800000004,30356.71349999981,60713.42699999962,6.75,5,0,0.0912269,0.1065892
0.1065892,147904.8324999999,160160.4119999998,135649.25299999997,12255.57949999992,24511.15899999984,7.0,6,0,0.1278314,0.1907312
0.1907312,259881.47249999983,290840.99599999975,228921.9489999999,30959.523499999923,61919.046999999846,6.75,7,0,0.1065892,0.0577525
0.0577525,188918.6665000001,218362.0109999999,159475.32200000028,29443.344499999817,58886.688999999635,6.0,8,0,0.1907312,0.0486591
0.0486591,159172.54750000034,171291.78600000028,147053.30900000036,12119.238499999963,24238.476999999926,6.0,9,0,0.0577525,0.0579303
